,DATE,NAME,FZF0,FZF1,FZF2,FZF3,FZF4,FZF5,FZF6,FZF7,FZF8,FZF9
506,2006.0,ID,-1.1777777777777778,-3.185714285714285,-5.988888888888889,-8.636507936507936,-11.113333333333332,-1.0873015873015872,-2.784126984126984,-5.141269841269842,-8.123809523809523,-10.823809523809524
507,2007.0,ID,-0.8852459016393442,-2.9393442622950823,-5.249180327868852,-7.406779661016949,-10.498214285714283,-0.9639344262295082,-3.0704918032786885,-5.477049180327869,-8.821311475409836,-11.52295081967213
508,2008.0,ID,-1.0351851851851852,-3.259259259259259,-5.855555555555555,-8.001851851851852,-10.666666666666666,-0.9611111111111112,-3.1277777777777778,-5.112962962962963,-7.635185185185185,-10.17222222222222
509,1965.0,IL,-1.1025974025974026,-3.3506493506493507,-5.533766233766234,-7.5883116883116895,-9.347761194029852,-0.7506493506493507,-4.179220779220779,-6.714285714285714,-9.910389610389611,-11.589610389610389
510,1966.0,IL,-0.5641025641025641,-3.2102564102564104,-5.787179487179487,-7.725641025641026,-10.41923076923077,-2.2153846153846155,-3.494871794871796,-5.228205128205128,-7.552564102564103,-10.046153846153846
511,1967.0,IL,-0.9156626506024096,-3.237349397590361,-5.0120481927710845,-7.306024096385542,-9.666265060240963,-1.0638554216867468,-3.720481927710844,-6.56144578313253,-9.333734939759037,-10.837349397590362
512,1968.0,IL,-0.9564102564102565,-3.008974358974359,-5.608974358974359,-7.4743589743589745,-9.906410256410258,-0.9948717948717948,-3.214102564102564,-5.435897435897436,-9.028205128205128,-10.884615384615383
513,1969.0,IL,-0.7226190476190476,-3.8440476190476183,-6.3047619047619055,-8.089285714285714,-9.92,-2.1595238095238094,-6.247619047619047,-8.77142857142857,-9.620238095238095,-10.791666666666666
514,1970.0,IL,-0.7349397590361446,-3.7879518072289153,-5.7626506024096384,-10.224096385542168,-12.021686746987951,-0.9795180722891564,-3.310843373493976,-5.932530120481927,-8.174698795180722,-10.143373493975904
515,1971.0,IL,-1.4430379746835442,-4.165822784810127,-7.031645569620253,-8.773417721518987,-9.562337662337663,-1.0253164556962024,-3.0835443037974684,-5.90379746835443,-7.730379746835443,-10.30632911392405
516,1972.0,IL,-1.3646341463414635,-4.151219512195122,-6.118292682926829,-8.240243902439024,-11.360975609756098,-1.3902439024390243,-3.9707317073170736,-6.3219512195121945,-7.753658536585365,-10.284146341463414
517,1973.0,IL,-1.351898734177215,-4.067088607594937,-5.80379746835443,-7.806329113924051,-9.659493670886077,-1.3101265822784811,-3.781012658227848,-5.10379746835443,-7.770886075949367,-14.791139240506327
518,1974.0,IL,-1.1129411764705883,-3.1494117647058824,-5.211764705882353,-8.068235294117647,-10.450632911392406,-1.3894117647058823,-3.6,-9.764705882352942,-11.490588235294116,-12.047058823529412
519,1975.0,IL,-0.9469135802469136,-4.797530864197531,-6.1234567901234565,-7.479012345679012,-10.603703703703705,-0.9925925925925928,-2.8419753086419752,-5.653086419753087,-7.691358024691358,-10.34320987654321
520,1976.0,IL,-0.91,-3.3433333333333333,-5.515555555555555,-7.953333333333333,-10.311111111111112,-0.5177777777777778,-3.6266666666666665,-5.71,-8.657777777777778,-11.227777777777778
521,1977.0,IL,-1.188607594936709,-3.1670886075949367,-5.794936708860759,-9.811392405063293,-13.862025316455696,-0.9746835443037974,-3.029113924050633,-5.89873417721519,-7.717721518987342,-9.858227848101263
522,1978.0,IL,-0.9189873417721518,-2.811392405063291,-5.425316455696203,-8.277215189873418,-9.926582278481014,-0.5860759493670886,-4.651898734177215,-6.584810126582279,-8.440506329113923,-12.11139240506329
523,1979.0,IL,-1.1051282051282052,-3.22948717948718,-5.396153846153846,-7.78974358974359,-10.48974358974359,-1.4397435897435895,-3.87051282051282,-5.852564102564102,-7.565384615384616,-10.779487179487178
524,1980.0,IL,-1.337179487179487,-3.093589743589744,-5.435897435897436,-7.355128205128206,-11.04102564102564,-0.6487179487179487,-2.8756410256410256,-5.812820512820513,-7.908974358974358,-10.907692307692306
525,1981.0,IL,-1.1067415730337078,-4.124719101123596,-6.40561797752809,-7.861797752808989,-11.274157303370789,-0.9471910112359552,-3.113483146067416,-5.115730337078652,-7.657303370786517,-10.66067415730337
526,1982.0,IL,-1.5714285714285714,-3.098412698412698,-5.388888888888889,-7.966666666666667,-9.706451612903225,-1.1222222222222222,-3.2285714285714286,-5.723809523809524,-8.719047619047618,-11.193650793650797
527,1983.0,IL,-0.6467532467532467,-3.055844155844156,-5.525974025974026,-7.594805194805196,-10.21948051948052,-0.9948051948051948,-3.2987012987012987,-5.298701298701299,-7.964935064935066,-10.762337662337664
528,1984.0,IL,-0.9055555555555556,-3.2666666666666666,-5.263888888888889,-7.388888888888889,-11.613888888888887,-0.6666666666666666,-3.058333333333333,-6.423611111111111,-8.759722222222223,-10.579166666666667
529,1985.0,IL,-0.7391304347826086,-4.356521739130435,-7.097101449275362,-8.885507246376813,-10.698550724637682,-2.101449275362319,-3.85072463768116,-5.366666666666667,-8.079710144927537,-11.144927536231885
530,1986.0,IL,-0.8925373134328358,-4.343283582089552,-8.125373134328358,-10.434328358208957,-12.582089552238806,-1.6507462686567165,-3.841791044776119,-6.641791044776119,-8.761194029850746,-10.8
531,1987.0,IL,-1.5342857142857145,-3.0885714285714285,-5.302857142857143,-8.414285714285715,-10.068852459016394,-1.8171428571428567,-4.148571428571429,-5.607142857142857,-7.404285714285714,-10.127142857142855
532,1988.0,IL,-0.7928571428571428,-2.8773809523809524,-5.271428571428571,-7.769047619047619,-10.18452380952381,-0.8797619047619049,-3.020238095238095,-5.363095238095238,-7.6380952380952385,-10.042857142857144
533,1989.0,IL,-0.7013888888888888,-3.7375,-6.138888888888889,-8.520833333333334,-9.711111111111112,-1.613888888888889,-3.279166666666667,-5.130555555555556,-7.462500000000001,-10.18611111111111
534,1990.0,IL,-0.7138888888888889,-3.0972222222222223,-5.8125,-8.881944444444445,-12.213888888888889,-1.651388888888889,-3.595833333333333,-5.308333333333334,-7.522222222222222,-10.615714285714288
535,1991.0,IL,-0.7364705882352941,-3.272941176470588,-7.487058823529411,-9.18,-10.221176470588237,-1.736470588235294,-3.6588235294117646,-5.284705882352941,-7.445882352941176,-10.671764705882351
536,1992.0,IL,-1.6263736263736264,-3.3835164835164835,-5.482417582417583,-8.179120879120878,-10.654945054945054,-0.8483516483516483,-3.096703296703297,-5.494505494505495,-7.835164835164835,-10.037362637362635
537,1993.0,IL,-0.8107142857142856,-3.636904761904762,-5.447619047619048,-7.802380952380952,-9.71547619047619,-0.7952380952380952,-3.2845238095238094,-6.147619047619047,-8.70595238095238,-10.492857142857142
538,1994.0,IL,-0.7195652173913044,-3.008695652173913,-5.968478260869565,-9.52888888888889,-11.4013698630137,-2.713043478260869,-5.172826086956522,-5.970652173913043,-8.23695652173913,-11.410869565217393
539,1995.0,IL,-1.3684782608695654,-3.3336956521739127,-5.493478260869565,-7.621739130434783,-10.914130434782608,-1.8369565217391304,-4.628260869565217,-6.44891304347826,-8.221739130434782,-10.664130434782608
540,1996.0,IL,-0.9393617021276596,-3.1382978723404253,-5.370212765957447,-7.367021276595745,-10.243617021276595,-0.9563829787234044,-3.2680851063829786,-5.381914893617021,-7.863829787234043,-10.217021276595744
541,1997.0,IL,-1.2860215053763442,-3.372043010752688,-5.667741935483871,-8.370967741935484,-9.943181818181818,-0.7827956989247311,-3.025806451612903,-5.711827956989247,-7.886021505376344,-10.664516129032258
542,1998.0,IL,-0.7031578947368421,-3.213684210526316,-5.418947368421052,-10.116842105263158,-13.465263157894736,-0.7894736842105263,-2.9800000000000004,-6.071578947368421,-9.7,-13.303157894736842
543,1999.0,IL,-0.71875,-2.9489583333333336,-5.760416666666667,-8.185416666666667,-11.233333333333334,-1.315625,-3.595833333333333,-5.366666666666667,-7.390625,-10.013541666666669
544,2000.0,IL,-1.7623655913978495,-3.0236559139784944,-5.575268817204301,-7.7935483870967746,-10.502150537634408,-0.9795698924731182,-3.260215053763441,-6.436559139784946,-8.246236559139785,-10.203225806451613
545,2001.0,IL,-0.7043478260869565,-2.8532608695652173,-5.384782608695652,-7.645652173913043,-10.141304347826088,-1.568478260869565,-3.0706521739130435,-6.197826086956522,-8.097826086956522,-9.852173913043478
546,2002.0,IL,-1.279591836734694,-3.144897959183673,-5.061224489795919,-7.785714285714286,-10.148979591836737,-1.4510204081632652,-4.0836734693877546,-5.31734693877551,-8.196938775510205,-10.731632653061226
547,2003.0,IL,-1.712359550561798,-3.137078651685393,-5.575280898876405,-7.692045454545454,-10.49156626506024,-0.9404494382022472,-2.9831460674157304,-5.953932584269663,-8.920224719101123,-11.765168539325842
548,2004.0,IL,-1.0197802197802197,-3.005494505494505,-5.984615384615385,-8.537362637362637,-9.996703296703297,-1.1791208791208792,-3.3813186813186813,-6.126373626373627,-7.771428571428572,-9.82857142857143
549,2005.0,IL,-1.0548387096774192,-4.746236559139785,-8.544086021505377,-9.144086021505377,-10.36236559139785,-1.029032258064516,-3.113978494623656,-5.649462365591398,-7.510752688172043,-10.044086021505375
550,2006.0,IL,-1.3757894736842105,-2.7968421052631576,-5.333684210526315,-7.747368421052632,-10.661052631578947,-1.3157894736842106,-2.9968421052631578,-5.666315789473684,-8.253684210526316,-10.83157894736842
551,2007.0,IL,-1.0195402298850575,-3.314942528735632,-5.4735632183908045,-7.31860465116279,-11.1275,-1.0724137931034483,-3.2160919540229886,-5.611494252873563,-7.566666666666667,-10.285057471264368
552,2008.0,IL,-1.755555555555555,-3.3098765432098767,-5.591358024691358,-7.693827160493828,-9.70864197530864,-0.8185185185185185,-2.9753086419753085,-5.427160493827161,-8.506172839506172,-10.669135802469135
553,1965.0,IN,-0.8756410256410256,-3.1333333333333333,-5.387179487179487,-7.45,-9.842622950819672,-0.9717948717948718,-3.22051282051282,-6.22948717948718,-8.97948717948718,-11.38974358974359
554,1966.0,IN,-0.58875,-3.00375,-5.27125,-8.2775,-10.75875,-1.78375,-3.43125,-5.1925,-7.7325,-9.89125
555,1967.0,IN,-1.2560975609756098,-2.9365853658536585,-5.158536585365853,-7.470731707317073,-9.73780487804878,-0.75,-3.2365853658536583,-5.9609756097560975,-8.308536585365854,-10.491463414634143
556,1968.0,IN,-1.0635135135135136,-3.245945945945946,-5.202702702702703,-7.447297297297298,-9.64931506849315,-1.5432432432432432,-3.2364864864864864,-5.167567567567567,-9.102702702702704,-11.27972972972973
557,1969.0,IN,-0.9506666666666668,-3.616,-5.576,-7.398666666666666,-9.763013698630138,-2.038666666666667,-6.896000000000001,-8.372,-8.969333333333333,-9.846666666666666
558,1970.0,IN,-0.5599999999999999,-3.62125,-6.69875,-10.79875,-11.4375,-0.7175,-3.0525,-6.3412500000000005,-8.605,-10.32125
559,1971.0,IN,-1.4407894736842106,-4.747368421052632,-7.642105263157895,-8.05921052631579,-9.736986301369862,-0.9315789473684212,-3.031578947368421,-5.122368421052632,-7.348684210526316,-10.763157894736842
560,1972.0,IN,-1.2935897435897437,-4.187179487179487,-5.297435897435897,-8.457692307692309,-11.52051282051282,-1.2807692307692309,-3.8576923076923073,-5.975641025641026,-8.03974358974359,-9.928205128205128
561,1973.0,IN,-1.2173913043478262,-4.223188405797101,-5.978260869565218,-7.766666666666667,-11.68840579710145,-0.8492753623188406,-3.1231884057971016,-4.947826086956521,-7.656521739130434,-14.692753623188404
562,1974.0,IN,-0.777027027027027,-3.137837837837837,-5.382432432432433,-7.347297297297298,-9.91,-1.5662162162162163,-3.371621621621621,-8.03108108108108,-12.013513513513514,-13.393243243243244
563,1975.0,IN,-0.9267605633802816,-3.211267605633803,-5.290140845070423,-8.461971830985915,-11.604225352112676,-1.0985915492957747,-3.5056338028169014,-4.9802816901408455,-8.76056338028169,-10.84225352112676
564,1976.0,IN,-1.146969696969697,-4.466666666666667,-5.515151515151516,-7.348484848484849,-10.29242424242424,-0.6060606060606061,-2.712121212121212,-5.53030303030303,-7.843939393939395,-11.24090909090909
565,1977.0,IN,-1.5308823529411764,-3.25,-5.851470588235294,-8.823529411764707,-12.33235294117647,-0.6514705882352941,-3.0308823529411764,-5.245588235294117,-8.242647058823529,-10.277941176470588
566,1978.0,IN,-0.9454545454545454,-2.937878787878788,-5.228787878787879,-8.021212121212121,-11.37076923076923,-1.337878787878788,-3.625757575757576,-6.195454545454545,-8.753030303030304,-12.966666666666669
567,1979.0,IN,-0.7815384615384615,-3.086153846153846,-5.026153846153846,-7.656923076923077,-11.367692307692309,-0.7538461538461538,-3.143076923076923,-5.383076923076922,-7.649230769230769,-10.144615384615385
568,1980.0,IN,-1.136111111111111,-2.8430555555555554,-5.073611111111111,-7.506944444444445,-10.598611111111111,-0.8083333333333333,-2.701388888888889,-5.354166666666667,-8.506944444444445,-12.372222222222222
569,1981.0,IN,-1.7602941176470588,-5.732352941176471,-7.002941176470588,-7.329411764705883,-10.047058823529412,-0.7279411764705882,-3.2,-5.157352941176471,-7.707352941176471,-11.139705882352942
570,1982.0,IN,-2.187719298245614,-3.3157894736842106,-5.198245614035088,-7.464912280701754,-10.766037735849055,-0.8771929824561403,-3.270175438596491,-5.8842105263157904,-8.728070175438596,-10.8
571,1983.0,IN,-0.4378787878787878,-2.996969696969697,-5.072727272727273,-7.806060606060607,-10.234848484848484,-1.043939393939394,-3.992424242424242,-5.236363636363636,-8.453030303030303,-10.256060606060606
572,1984.0,IN,-0.6692307692307692,-2.8461538461538463,-5.441538461538461,-7.578461538461539,-10.783076923076925,-0.5107692307692309,-3.6538461538461537,-7.021538461538461,-9.88,-11.404615384615385
573,1985.0,IN,-1.0476923076923077,-3.92,-5.847692307692308,-8.986153846153847,-10.861538461538462,-2.186153846153846,-3.2892307692307696,-5.684615384615385,-7.546153846153846,-11.22153846153846
574,1986.0,IN,-0.784375,-3.7859375,-7.7171875,-10.359375,-11.903125,-1.8515625,-4.5546875,-5.9890625,-8.8484375,-10.2796875
575,1987.0,IN,-0.8508474576271187,-3.022033898305085,-5.366101694915255,-7.745762711864407,-10.00625,-1.494915254237288,-3.4389830508474577,-5.659322033898305,-7.242372881355933,-10.071186440677966
576,1988.0,IN,-0.8293103448275863,-2.9620689655172416,-5.3517241379310345,-7.482758620689655,-11.21551724137931,-0.7810344827586206,-3.075862068965517,-5.215517241379311,-7.379310344827586,-10.186206896551724
577,1989.0,IN,-0.6573529411764706,-2.9705882352941178,-5.986764705882353,-7.751470588235295,-9.433823529411764,-0.7514705882352941,-3.242647058823529,-5.113235294117647,-7.345588235294118,-10.263235294117647
578,1990.0,IN,-1.0549295774647889,-2.922535211267605,-5.223943661971831,-8.187323943661971,-11.687323943661973,-2.33661971830986,-3.709859154929577,-5.24225352112676,-7.464788732394366,-10.701470588235296
579,1991.0,IN,-1.2394366197183098,-3.422535211267605,-6.547887323943662,-8.143661971830987,-9.752857142857144,-1.3676056338028169,-3.2704225352112672,-5.1000000000000005,-7.666197183098591,-11.532394366197185
580,1992.0,IN,-1.282857142857143,-3.9185714285714286,-5.562857142857142,-8.15857142857143,-9.93285714285714,-0.75,-3.041428571428572,-5.105714285714286,-7.46857142857143,-9.688571428571429
581,1993.0,IN,-0.6063492063492064,-3.1142857142857148,-5.461904761904762,-7.476190476190476,-10.473015873015871,-1.2126984126984128,-3.373015873015873,-6.019047619047619,-8.333333333333334,-10.517460317460316
582,1994.0,IN,-0.856338028169014,-3.330985915492957,-5.4873239436619725,-7.274545454545455,-9.685714285714283,-1.263380281690141,-4.823943661971831,-6.725352112676056,-8.350704225352112,-10.235211267605637
583,1995.0,IN,-1.5046153846153845,-3.127692307692308,-5.859999999999999,-7.94923076923077,-10.366153846153848,-2.1338461538461537,-5.426153846153846,-6.869230769230769,-7.735384615384616,-10.263076923076923
584,1996.0,IN,-0.8582089552238806,-3.155223880597015,-5.259701492537313,-7.36865671641791,-9.888059701492535,-0.9343283582089552,-3.298507462686567,-5.202985074626866,-7.416417910447762,-10.13731343283582
585,1997.0,IN,-1.4191176470588236,-3.295588235294117,-5.661764705882353,-8.597058823529412,-9.984126984126984,-0.925,-3.1044117647058824,-5.430882352941176,-7.389705882352941,-9.705882352941176
586,1998.0,IN,-0.9728813559322034,-2.9966101694915257,-5.642372881355932,-10.345762711864406,-13.067796610169491,-0.652542372881356,-3.259322033898305,-5.415254237288136,-8.771186440677965,-12.628813559322037
587,1999.0,IN,-0.6666666666666666,-2.73030303030303,-4.986363636363636,-7.584848484848485,-11.486363636363636,-0.6803030303030303,-3.513636363636364,-5.130303030303031,-7.672727272727273,-10.44848484848485
588,2000.0,IN,-1.0491228070175438,-2.778947368421053,-5.659649122807018,-7.696491228070175,-9.905263157894735,-1.0543859649122806,-3.007017543859649,-5.398245614035088,-8.200000000000001,-10.514035087719298
589,2001.0,IN,-1.315625,-2.9015625,-4.8734375000000005,-7.766666666666667,-10.511290322580646,-1.171875,-2.953125,-5.9109375,-8.082812500000001,-10.00625
590,2002.0,IN,-1.8442622950819672,-3.0704918032786885,-5.647540983606557,-8.61311475409836,-10.16206896551724,-0.6508196721311476,-3.580327868852459,-6.098360655737705,-8.681666666666667,-11.036666666666669
591,2003.0,IN,-1.3547169811320754,-3.013207547169811,-5.664150943396226,-7.742307692307692,-9.953061224489796,-1.3433962264150945,-2.9283018867924526,-6.0150943396226415,-8.850943396226416,-11.467924528301886
592,2004.0,IN,-0.6303571428571428,-3.025,-5.926785714285714,-8.444642857142856,-10.560714285714283,-0.9339285714285712,-3.4678571428571425,-5.698214285714286,-7.571428571428571,-10.042857142857144
593,2005.0,IN,-0.938888888888889,-4.0851851851851855,-7.2666666666666675,-7.925925925925926,-10.211320754716985,-1.1888888888888889,-3.144444444444445,-5.368518518518518,-7.594444444444445,-9.54814814814815
594,2006.0,IN,-0.7981132075471699,-3.0018867924528303,-5.656603773584906,-7.686792452830189,-10.615384615384617,-1.4622641509433962,-3.09245283018868,-5.550943396226415,-8.045283018867924,-10.430188679245282
595,2007.0,IN,-0.7298245614035088,-3.042105263157895,-5.005263157894737,-8.207272727272727,-13.230909090909092,-0.8578947368421053,-3.492982456140351,-5.1,-7.405263157894737,-10.349122807017544
596,2008.0,IN,-0.8769230769230769,-2.875,-4.998076923076923,-7.517307692307693,-10.146153846153847,-1.0884615384615386,-2.707692307692308,-5.126923076923077,-8.284615384615385,-10.834615384615384
597,1965.0,KS,-0.8500000000000001,-3.290350877192983,-5.632456140350877,-8.381578947368421,-11.383783783783782,-2.0166666666666666,-3.504385964912281,-7.465789473684211,-10.346491228070176,-11.65701754385965
598,1966.0,KS,-2.01025641025641,-4.556410256410256,-7.864102564102565,-9.887179487179488,-10.5991452991453,-2.5564102564102567,-4.135042735042736,-6.246153846153846,-8.841025641025642,-10.345299145299146
599,1967.0,KS,-0.593103448275862,-3.8956896551724136,-5.822413793103448,-7.73448275862069,-11.06551724137931,-1.168965517241379,-3.006896551724138,-5.661206896551724,-9.46551724137931,-14.545689655172414
600,1968.0,KS,-0.7458715596330275,-3.7889908256880735,-6.171559633027523,-7.800917431192661,-10.453211009174312,-1.4871559633027522,-4.402752293577981,-6.681651376146789,-8.662385321100917,-10.417431192660551
601,1969.0,KS,-2.072268907563025,-3.170588235294118,-5.347899159663865,-7.876470588235295,-9.791525423728814,-1.5789915966386554,-3.933613445378152,-6.357142857142857,-8.065546218487395,-11.139495798319327
602,1970.0,KS,-0.6539823008849558,-3.190265486725664,-6.368141592920354,-8.652212389380532,-10.252212389380531,-0.8752212389380531,-3.5371681415929204,-6.353097345132743,-8.573451327433629,-10.902654867256636
603,1971.0,KS,-0.949122807017544,-3.8675438596491225,-6.0622807017543865,-7.938181818181818,-9.836986301369864,-1.4210526315789471,-4.039473684210527,-6.142105263157895,-7.952631578947368,-10.77543859649123
604,1972.0,KS,-2.742857142857143,-4.863392857142857,-6.116964285714286,-8.608035714285714,-10.782142857142857,-1.2633928571428572,-4.290178571428571,-6.769642857142857,-7.9696428571428575,-9.872321428571428
605,1973.0,KS,-1.0963302752293578,-3.034862385321101,-5.487155963302753,-8.342201834862387,-10.530275229357798,-1.1357798165137614,-3.9513761467889914,-5.85045871559633,-9.237614678899082,-11.68623853211009
606,1974.0,KS,-1.4214953271028037,-3.259813084112149,-5.136448598130841,-7.526168224299066,-10.258653846153846,-1.4242990654205607,-3.5429906542056075,-7.837383177570094,-10.16822429906542,-10.81214953271028
607,1975.0,KS,-0.9428571428571428,-3.925892857142857,-6.278571428571429,-8.083035714285714,-10.508035714285716,-1.2633928571428572,-4.735714285714286,-9.230357142857144,-9.895535714285714,-11.144642857142856
608,1976.0,KS,-1.044954128440367,-3.295412844036697,-5.708256880733946,-8.239449541284404,-10.872477064220185,-1.343119266055046,-3.155045871559633,-5.591743119266055,-8.161467889908257,-10.342201834862385
609,1977.0,KS,-1.297029702970297,-3.259405940594059,-6.100990099009901,-8.643564356435643,-11.295049504950494,-1.3851485148514853,-3.304950495049505,-5.601980198019802,-7.60990099009901,-9.974257425742572
610,1978.0,KS,-0.763302752293578,-3.106422018348624,-5.322018348623853,-7.887155963302753,-10.375229357798164,-1.3513761467889909,-3.1073394495412843,-5.514678899082569,-9.031192660550458,-13.422935779816513
611,1979.0,KS,-0.8160377358490566,-3.144339622641509,-5.512264150943396,-7.509433962264151,-9.71320754716981,-1.2754716981132077,-3.431132075471698,-5.188679245283019,-7.834905660377358,-11.519811320754716
612,1980.0,KS,-0.8757009345794393,-3.68785046728972,-5.598130841121495,-7.696261682242991,-10.599065420560748,-1.0009345794392523,-3.244859813084112,-5.514953271028038,-8.39626168224299,-10.885981308411214
613,1981.0,KS,-1.2443298969072163,-3.560824742268041,-5.748453608247423,-8.8,-12.32680412371134,-1.034020618556701,-3.354639175257732,-5.285567010309279,-7.714432989690723,-12.050515463917527
614,1982.0,KS,-1.1752941176470588,-3.548235294117647,-6.049411764705883,-7.956470588235295,-10.168235294117649,-1.6435294117647057,-3.456470588235294,-5.739999999999999,-7.830588235294118,-10.44
615,1983.0,KS,-1.3211111111111111,-3.401111111111111,-5.514444444444445,-7.641111111111112,-9.924444444444443,-0.8366666666666667,-3.5055555555555555,-5.7588888888888885,-8.465555555555556,-12.25777777777778
616,1984.0,KS,-1.5746835443037976,-3.259493670886076,-5.274683544303797,-7.89493670886076,-10.453164556962024,-0.6607594936708862,-2.8569620253164554,-5.69620253164557,-7.936708860759493,-10.29746835443038
617,1985.0,KS,-1.084931506849315,-3.616438356164384,-6.168493150684932,-8.158904109589042,-11.104109589041096,-1.8013698630136987,-4.115068493150685,-6.417808219178082,-8.512328767123288,-11.356164383561644
618,1986.0,KS,-1.4047058823529412,-4.067058823529412,-8.302352941176471,-10.741176470588234,-12.594117647058823,-1.7011764705882353,-3.4176470588235293,-5.861176470588235,-7.8223529411764705,-10.09764705882353
619,1987.0,KS,-1.1606741573033708,-3.650561797752809,-5.832584269662922,-8.097752808988764,-11.71685393258427,-1.559550561797753,-3.398876404494382,-6.060674157303371,-9.568539325842696,-12.340449438202247
620,1988.0,KS,-1.806521739130435,-4.020652173913043,-5.771739130434782,-7.78695652173913,-9.744565217391305,-1.057608695652174,-3.495652173913044,-6.280434782608695,-8.131521739130434,-10.490217391304348
621,1989.0,KS,-1.3242424242424242,-3.9535353535353535,-6.035353535353536,-8.157575757575758,-10.085858585858588,-1.204040404040404,-3.5303030303030303,-6.018181818181818,-8.37979797979798,-10.285858585858586
622,1990.0,KS,-1.4329787234042553,-3.12872340425532,-5.3446808510638295,-8.025531914893616,-11.324468085106384,-1.0170212765957447,-3.1159574468085105,-5.50531914893617,-7.8255319148936175,-10.088172043010752
623,1991.0,KS,-1.2032608695652174,-3.6119565217391303,-6.175,-8.252173913043478,-10.528260869565218,-1.704347826086957,-4.015217391304348,-5.920652173913044,-7.796739130434783,-10.133695652173913
624,1992.0,KS,-0.7954022988505748,-3.155172413793104,-5.9,-8.001149425287357,-10.45057471264368,-1.0942528735632184,-3.4482758620689653,-5.682758620689655,-7.76551724137931,-10.650574712643678
625,1993.0,KS,-1.0406593406593407,-3.651648351648352,-6.274725274725275,-9.221978021978025,-10.547252747252749,-0.9846153846153846,-3.31978021978022,-5.167032967032967,-7.839560439560439,-10.687912087912087
626,1994.0,KS,-1.7285714285714286,-3.261224489795918,-5.222448979591837,-7.824489795918368,-10.263414634146342,-1.0877551020408165,-3.6163265306122447,-6.379591836734694,-8.859183673469389,-10.594897959183672
627,1995.0,KS,-0.905813953488372,-3.703488372093023,-6.481395348837209,-8.409302325581395,-10.6,-0.9616279069767444,-3.4325581395348834,-6.545348837209303,-10.323255813953487,-13.124418604651163
628,1996.0,KS,-1.2648936170212766,-3.1595744680851063,-5.337234042553192,-7.89468085106383,-10.185106382978724,-1.0904255319148937,-3.594680851063829,-6.076595744680851,-8.15531914893617,-11.80531914893617
629,1997.0,KS,-2.095698924731183,-4.71505376344086,-6.718279569892473,-8.423655913978495,-10.496341463414634,-1.1580645161290324,-4.032258064516129,-6.347311827956989,-8.172043010752688,-10.413978494623656
630,1998.0,KS,-0.8670212765957447,-2.925531914893617,-5.297872340425532,-8.846808510638299,-11.504255319148935,-0.9702127659574468,-3.3372340425531912,-7.52127659574468,-11.624468085106384,-14.23936170212766
631,1999.0,KS,-1.0622222222222222,-3.1366666666666667,-5.857777777777779,-8.151111111111112,-9.92051282051282,-1.5922222222222224,-3.457777777777778,-5.948888888888889,-8.858888888888888,-11.166666666666666
632,2000.0,KS,-1.595402298850575,-3.9896551724137934,-5.413793103448276,-7.433333333333334,-10.019540229885058,-1.1977011494252874,-3.0908045977011493,-5.180459770114942,-7.805747126436782,-9.957471264367816
633,2001.0,KS,-1.2093333333333334,-3.1986666666666665,-5.609333333333333,-8.305333333333333,-10.937333333333331,-1.12,-3.681333333333334,-6.096,-8.292,-10.305333333333332
634,2002.0,KS,-0.9783132530120482,-2.866265060240964,-5.53855421686747,-7.7626506024096384,-10.059756097560976,-1.2843373493975905,-3.980722891566265,-6.984337349397591,-8.714457831325301,-10.636144578313251
635,2003.0,KS,-1.888095238095238,-4.2369047619047615,-6.160714285714286,-8.730952380952381,-11.104819277108431,-2.8178571428571426,-4.315476190476191,-5.682142857142857,-7.56904761904762,-9.975
636,2004.0,KS,-1.2790697674418603,-4.27093023255814,-6.277906976744186,-8.873255813953488,-10.874418604651163,-1.602325581395349,-3.7279069767441855,-5.961627906976744,-8.082558139534884,-10.824418604651164
637,2005.0,KS,-1.7569620253164555,-3.749367088607595,-6.102531645569621,-8.224050632911393,-10.162025316455695,-0.9177215189873418,-2.7987341772151897,-5.668354430379747,-8.148101265822785,-10.348101265822784
638,2006.0,KS,-1.1755102040816328,-3.222448979591837,-5.156122448979592,-7.995918367346939,-10.971428571428572,-1.5214285714285714,-3.6581632653061225,-5.752040816326531,-7.628571428571429,-10.005102040816327
639,2007.0,KS,-0.9976470588235292,-3.1094117647058823,-6.04,-8.608235294117648,-10.383529411764709,-0.8152941176470588,-4.66,-6.279999999999999,-7.811764705882353,-12.456470588235293
640,2008.0,KS,-1.15531914893617,-3.6553191489361705,-5.814893617021277,-9.032978723404256,-10.54468085106383,-1.3074468085106383,-3.057446808510638,-5.971276595744681,-9.05531914893617,-11.132978723404255
641,1965.0,KY,-1.1671428571428573,-3.4642857142857144,-5.538571428571428,-7.815942028985508,-10.1188679245283,-1.0114285714285711,-3.2928571428571427,-7.272857142857143,-8.851428571428572,-10.365714285714288
642,1966.0,KY,-0.3985074626865671,-3.825373134328359,-6.105970149253731,-7.798507462686567,-10.23731343283582,-1.5477611940298508,-3.2313432835820897,-5.550746268656717,-7.6671641791044784,-10.6044776119403
643,1967.0,KY,-0.7915492957746479,-3.22112676056338,-5.78169014084507,-7.58169014084507,-9.617391304347828,-0.995774647887324,-3.984507042253521,-6.685915492957746,-8.122535211267607,-10.287323943661972
