,DATE,NAME,TAVG,TMIN,TMAX
250,1982.0,CT,9.042499999999999,3.0515384615384615,15.178333333333333
251,1983.0,CT,9.975,4.205,15.71
252,1984.0,CT,9.365833333333333,3.799285714285714,15.274615384615384
253,1985.0,CT,9.222727272727273,3.5221428571428572,15.251666666666665
254,1986.0,CT,9.135454545454545,3.5961538461538463,15.065
255,1987.0,CT,9.56,3.4814285714285718,15.569999999999999
256,1988.0,CT,9.225454545454546,2.971538461538462,15.267272727272728
257,1989.0,CT,8.901666666666667,3.0091666666666668,14.7975
258,1990.0,CT,10.838571428571429,5.042222222222223,16.408571428571427
259,1991.0,CT,10.416363636363636,4.456363636363636,16.495833333333334
260,1992.0,CT,8.154,2.392,14.260000000000002
261,1993.0,CT,9.03,2.7718181818181815,15.19090909090909
262,1994.0,CT,9.001666666666667,2.9030769230769233,15.098333333333334
263,1995.0,CT,9.094166666666666,3.0276923076923077,15.265384615384617
264,1996.0,CT,8.9225,3.3575,14.486666666666666
265,1997.0,CT,9.35625,3.685,15.032499999999999
266,1998.0,CT,11.160000000000002,5.076666666666667,16.91
267,1999.0,CT,10.365714285714287,4.302857142857143,16.425714285714285
268,2000.0,CT,9.696666666666667,3.8200000000000003,15.571666666666667
269,2001.0,CT,10.504,4.15,16.86
270,2002.0,CT,11.222,5.3740000000000006,16.796666666666667
271,2003.0,CT,9.186666666666667,3.811666666666666,14.558333333333332
272,2004.0,CT,9.464285714285714,3.89625,14.88375
273,2005.0,CT,9.034,3.2840000000000003,14.786000000000001
274,2006.0,CT,9.858,4.670000000000001,15.056000000000001
275,2007.0,CT,9.42,3.781,15.059999999999999
276,2008.0,CT,9.527777777777779,4.134444444444444,14.922222222222224
277,1965.0,DE,12.57,6.532222222222222,18.604444444444443
278,1966.0,DE,12.402857142857142,6.495,18.25857142857143
279,1967.0,DE,11.983333333333334,5.973333333333334,17.995
280,1968.0,DE,12.709999999999999,6.920000000000001,18.5
281,1969.0,DE,12.459999999999999,7.008571428571429,17.915714285714284
282,1970.0,DE,12.605,6.95625,18.255
283,1971.0,DE,12.98,7.43875,18.525
284,1972.0,DE,12.411249999999999,7.07625,17.7475
285,1973.0,DE,13.428333333333335,7.72,19.133333333333336
286,1974.0,DE,12.969999999999999,7.138571428571429,18.804285714285715
287,1975.0,DE,13.422857142857143,7.890000000000001,18.958571428571428
288,1976.0,DE,12.545,6.39625,18.68875
289,1977.0,DE,13.08625,7.31875,18.8525
290,1978.0,DE,11.967142857142857,6.332857142857143,17.60571428571429
291,1979.0,DE,12.52,7.065714285714286,17.97714285714286
292,1980.0,DE,12.738333333333335,6.993333333333333,18.483333333333334
293,1981.0,DE,12.527142857142858,6.874285714285714,18.177142857142858
294,1982.0,DE,13.066666666666668,7.233333333333333,18.900000000000002
295,1983.0,DE,13.1,7.195,18.892
296,1984.0,DE,13.014285714285714,7.465714285714285,18.565714285714286
