,DATE,NAME,EMSD,EMSN,EMXP,EVAP
124,1981.0,FL,0.0,0.0,92.78717948717949,1786.7333333333333
125,1982.0,FL,0.0,0.0,121.01285714285714,1541.075
126,1983.0,FL,0.0,0.0,93.03636363636363,1727.2
127,1984.0,FL,0.0,0.0,98.12328767123287,1795.3200000000002
128,1985.0,FL,0.0,0.0,93.02142857142857,1833.1333333333334
129,1986.0,FL,0.0,0.11594202898550725,84.18615384615386,1803.1799999999998
130,1987.0,FL,0.0,0.0,94.02424242424243,1749.3333333333333
131,1988.0,FL,0.0,0.0,104.02898550724638,1791.575
132,1989.0,FL,0.7846153846153846,3.1710526315789473,84.25999999999999,1897.9
133,1990.0,FL,0.0,0.0,84.59315068493152,1681.02
134,1991.0,FL,0.0,0.0,108.22676056338028,1708.975
135,1992.0,FL,0.0,0.0,113.08688524590164,1585.6
136,1993.0,FL,0.0,0.6144578313253012,86.82837837837837,1620.8600000000001
137,1994.0,FL,0.0,0.0,108.42428571428572,1608.375
138,1995.0,FL,0.0,0.0,111.8359375,1628.9499999999998
139,1996.0,FL,0.0,0.0,98.71232876712328,1728.225
140,1997.0,FL,0.0,0.0,117.22096774193548,1635.8333333333333
141,1998.0,FL,0.0,0.0,133.37857142857143,1736.9333333333334
142,1999.0,FL,0.0,0.0,102.40307692307692,1590.8600000000001
143,2000.0,FL,0.3424657534246575,0.0,101.24305555555556,1617.6399999999999
144,2001.0,FL,0.0,0.0,114.27945205479452,1534.8
145,2002.0,FL,0.0,0.0,103.12173913043478,1702.5
146,2003.0,FL,0.0,0.0,101.40405405405404,1680.9
147,2004.0,FL,0.0,0.0,113.51714285714286,1731.0
148,2005.0,FL,0.0,0.0,108.64352941176472,1639.1999999999998
149,2006.0,FL,0.0,0.0,85.73510638297873,1975.3999999999999
150,2007.0,FL,0.0,0.0,97.86444444444443,1704.6
151,2008.0,FL,0.0,0.0,119.29879518072288,1866.3
152,1967.0,GA,12.863013698630137,14.335616438356164,82.7568493150685,1591.5
153,1969.0,GA,5.108527131782946,9.740458015267176,90.61654135338345,1435.3
154,1971.0,GA,14.455284552845528,22.178861788617887,78.30975609756098,1353.4
155,1972.0,GA,0.0,0.4251968503937008,93.06120689655172,1496.8
156,1973.0,GA,15.462962962962964,87.45454545454545,94.21020408163265,1395.2
157,1974.0,GA,0.9545454545454546,1.2803030303030303,73.60877192982456,1425.7
158,1975.0,GA,0.9692307692307692,2.6307692307692307,82.33302752293578,1385.8
159,1990.0,GA,0.0,0.0,117.11652173913043,1730.3
160,1993.0,GA,27.69090909090909,52.05172413793103,77.86363636363636,1319.2
161,1997.0,GA,4.333333333333333,6.116071428571429,94.91428571428571,1141.4
162,1998.0,GA,0.0,2.0701754385964914,98.99038461538461,1136.9
163,1999.0,GA,1.8736842105263158,4.737864077669903,75.20752688172043,1173.8
164,1966.0,LA,2.2389380530973453,4.300884955752212,118.71428571428571,1438.2
165,1967.0,LA,1.8677685950413223,2.8595041322314048,122.12661290322582,1436.9
166,1969.0,LA,0.0,0.0,107.57304347826087,1338.9
167,1970.0,LA,0.2358490566037736,0.1320754716981132,103.59099099099099,1411.8
168,1971.0,LA,10.530973451327434,15.619469026548673,106.5042372881356,1477.8
169,1990.0,LA,0.0,0.0,107.26854838709677,1466.4
170,1991.0,LA,0.0,0.0,124.40948275862068,1236.0
171,1993.0,LA,4.895161290322581,3.1587301587301586,109.9483870967742,1316.4
172,1994.0,LA,0.0,0.08403361344537816,96.71481481481482,1283.8
173,1998.0,LA,0.5681818181818182,0.6887417218543046,132.54057971014493,1571.9666666666665
174,1999.0,LA,0.16666666666666666,0.0,120.29565217391304,1638.05
175,2000.0,LA,4.7727272727272725,4.555555555555555,98.02094594594595,1520.3
176,2001.0,LA,20.41891891891892,18.52173913043478,139.51176470588234,1383.4
177,2003.0,LA,0.0,0.9803921568627451,107.9837037037037,1468.3000000000002
178,2006.0,LA,0.0,0.0,135.0023622047244,1577.4
179,1993.0,MS,7.8584070796460175,20.82300884955752,96.42121212121212,1287.7
180,1999.0,MS,0.0,0.6019417475728155,99.70909090909092,1441.9
181,2002.0,MS,3.7191011235955056,5.771428571428571,129.94606741573034,1319.0
182,1966.0,NV,137.34375,105.25581395348837,27.974603174603175,2827.2
183,1967.0,NV,205.75862068965517,195.93333333333334,26.80142857142857,2744.9
184,1968.0,NV,176.21212121212122,143.81132075471697,25.7578125,2864.1
185,1969.0,NV,321.0,168.25581395348837,28.135211267605634,2780.5
186,1970.0,NV,124.02325581395348,119.02173913043478,24.255555555555553,2897.2
187,1972.0,NV,158.609756097561,96.8529411764706,22.712727272727275,2622.9
188,1973.0,NV,171.31428571428572,144.3939393939394,22.561818181818182,2607.2
189,1980.0,NV,81.2,96.66666666666667,26.63389830508475,2769.1
190,1981.0,NV,110.76,117.92307692307692,24.419117647058822,2751.4
191,1984.0,NV,457.1666666666667,123.0,26.775471698113204,3050.5
192,1985.0,NV,237.13333333333333,176.44444444444446,21.002083333333335,2781.0
193,1986.0,NV,79.05555555555556,74.53571428571429,27.206349206349206,3003.3
194,1988.0,NV,242.33333333333334,147.24444444444444,22.668333333333333,2839.8
195,1991.0,NV,86.48936170212765,85.53731343283582,23.1859375,2438.2
196,1992.0,NV,171.11904761904762,115.0625,25.877966101694913,2938.0
197,1993.0,NV,319.8378378378378,124.66666666666667,25.529850746268657,2880.1
198,1994.0,NV,94.3157894736842,109.38983050847457,22.88253968253968,3879.9
199,1997.0,NV,74.39285714285714,93.85964912280701,28.972916666666666,4207.4
200,1998.0,NV,76.0,95.76363636363637,31.287272727272725,3952.9
201,1999.0,NV,76.80952380952381,101.76712328767124,23.546666666666667,4333.6
202,1965.0,NM,113.4392523364486,111.18120805369128,39.665060240963854,2887.3
203,1966.0,NM,118.64485981308411,100.04242424242425,40.00697674418605,2600.0
204,1967.0,NM,196.64423076923077,126.4578313253012,38.9463687150838,2473.1
205,1968.0,NM,120.9322033898305,118.28220858895706,34.78757396449704,2579.9
206,1969.0,NM,136.5267175572519,129.56962025316454,43.74464285714286,2642.725
207,1970.0,NM,89.16535433070867,96.22972972972973,33.3860606060606,2684.3333333333335
208,1971.0,NM,136.23170731707316,137.30573248407643,39.050581395348836,2503.8
209,1972.0,NM,110.98,127.90140845070422,44.459375,2591.4
